Ax,Ay,Az,Gx,Gy,Gz,Label
-0.044,-0.771,0.857,75.382,-27.466,-0.206,Roll
-0.101,-0.734,0.851,166.229,-12.069,-14.634,Roll
-0.256,-0.679,0.811,232.58,1.771,-25.458,Roll
-0.346,-0.479,0.727,250.13,-28,-26.511,Roll
-0.162,-0.285,0.641,250.13,-21.519,-17.664,Roll
-0.043,0.005,0.557,250.13,5.55,-14.008,Roll
0.041,0.167,0.625,250.13,18.405,-22.634,Roll
-0.087,0.372,0.721,250.13,29.893,-38.061,Roll
0.008,0.605,0.905,235.855,70,-33.359,Roll
0.07,0.657,0.872,181.878,90.084,-20.206,Roll
0.007,0.707,0.919,64.321,67.962,-19.573,Roll
-0.183,0.753,0.995,-61.229,23.229,-9.534,Roll
-0.182,0.773,1.116,-188.031,-15.687,-7.122,Roll
-0.178,0.655,1.049,-250.137,-36.908,4.397,Roll
-0.189,0.454,0.909,-250.137,-19.244,17.641,Roll
-0.285,0.259,0.781,-250.137,-8.489,28.779,Roll
-0.227,-0.005,0.875,-250.137,5.824,26.443,Roll
-0.141,-0.221,0.823,-250.137,2.237,12.618,Roll
-0.185,-0.418,0.831,-250.137,-13.931,4.954,Roll
-0.254,-0.611,0.92,-250.137,-43.351,1.573,Roll
-0.167,-0.779,0.995,-93.351,-46.84,4.336,Roll
-0.055,-0.821,0.99,23.908,7.779,3.435,Roll
-0.125,-0.749,0.889,116.931,10.885,-4.687,Roll
-0.21,-0.662,0.714,222.229,-49.939,-12.809,Roll
-0.29,-0.492,0.536,250.13,-60.618,-18.466,Roll
-0.156,-0.317,0.649,250.13,-22.076,-12.153,Roll
-0.043,-0.163,0.803,250.13,-20.153,-29.557,Roll
-0.008,0.081,0.587,250.13,-3.435,-52.725,Roll
0.047,0.345,0.76,250.13,42.527,-49.053,Roll
0.046,0.559,0.914,250.13,90.313,-27.328,Roll
-0.034,0.595,0.967,238.634,102.328,-18.748,Roll
-0.077,0.643,1.058,115.908,59.725,-29.641,Roll
-0.067,0.679,1.117,-71.817,41.107,-27.588,Roll
-0.206,0.66,1.072,-209.87,17.092,-19.679,Roll
-0.307,0.588,0.98,-250.137,5.664,-22.702,Roll
-0.36,0.387,0.843,-250.137,-28.817,-13.947,Roll
-0.225,0.111,0.729,-250.137,-24.053,0.977,Roll
-0.24,-0.076,0.803,-250.137,-6.321,5.466,Roll
-0.166,-0.217,0.953,-250.137,-6.649,15.046,Roll
-0.343,-0.447,0.889,-250.137,-10.656,8.29,Roll
-0.242,-0.641,0.662,-250.137,-24.031,5.237,Roll
0.021,-0.807,0.599,-185.305,-19.962,-3.779,Roll
-0.031,-0.984,0.818,-29.076,-15.885,-1.55,Roll
-0.177,-0.962,0.914,126.382,-4.26,-1.588,Roll
-0.271,-0.853,0.752,211.542,-10.718,-7.672,Roll
-0.368,-0.72,0.541,250.13,-74.916,-16.939,Roll
-0.323,-0.594,0.522,250.13,-97.718,-34.305,Roll
-0.141,-0.395,0.686,250.13,-59.145,-49.244,Roll
0.008,-0.038,0.605,250.13,-29.58,-39.573,Roll
-0.063,0.291,0.635,250.13,-22.237,-36.908,Roll
0.044,0.371,0.782,250.13,-4.092,-48.878,Roll
0.184,0.566,0.821,216.397,50.42,-53.412,Roll
0.178,0.717,1.224,106.344,88.725,-28.504,Roll
-0.081,0.717,1.322,-25.397,109.824,-17.878,Roll
-0.305,0.684,1.262,-218.595,55.55,-22.687,Roll
-0.31,0.544,0.966,-250.137,-2.634,-25.939,Roll
-0.204,0.286,0.771,-250.137,-34.504,-20.359,Roll
-0.147,0.03,0.925,-250.137,-36.084,-0.328,Roll
-0.087,-0.108,1.135,-250.137,-36.527,0.511,Roll
-0.324,-0.253,0.752,-250.137,-44.947,-16.313,Roll
-0.199,-0.542,0.672,-250.137,-33.282,-14.947,Roll
0.012,-0.729,0.552,-167.893,-39.481,-12.565,Roll
0.068,-0.909,0.56,-62.595,-31.397,1.252,Roll
-0.017,-0.965,0.816,26.985,-7.74,6.542,Roll
-0.039,-0.904,0.717,137.153,-1.618,6.885,Roll
-0.181,-0.858,0.665,239.817,-20.611,3.649,Roll
-0.257,-0.733,0.798,250.13,-55.588,-0.107,Roll
-0.145,-0.595,0.806,250.13,-68.137,-2.496,Roll
-0.149,-0.271,0.639,250.13,-40.183,-13.824,Roll
0.008,0.189,0.533,250.13,5.58,-24.962,Roll
0.136,0.393,0.598,250.13,31.504,-28.763,Roll
0.127,0.583,0.903,250.13,82.618,3.901,Roll
0.104,0.694,0.949,250.13,80.87,5.802,Roll
0.081,0.789,0.959,132.947,56.519,-19.084,Roll
0.086,0.895,1.099,-18.58,27.061,-20.985,Roll
0.041,0.858,1.094,-162.336,4.366,-21.985,Roll
-0.169,0.759,1.03,-250.137,-4.794,-22.885,Roll
-0.339,0.572,1.026,-250.137,-22.634,-27.237,Roll
-0.248,0.417,0.975,-250.137,-40.26,-9.137,Roll
-0.125,0.071,0.696,-250.137,-53.595,6.672,Roll
-0.025,-0.15,0.512,-250.137,-32.359,22.626,Roll
-0.125,-0.383,0.527,-250.137,12.366,42.466,Roll
-0.163,-0.64,0.881,-250.137,23.405,37.069,Roll
-0.054,-0.708,0.897,-178.947,-13.969,14.443,Roll
0.052,-0.768,0.739,-86,-9.069,5.122,Roll
-0.004,-0.852,0.771,40.588,-30.687,-0.046,Roll
-0.191,-0.865,0.772,164.336,-41.198,-6.275,Roll
-0.221,-0.813,0.905,237.191,-50.634,-26.053,Roll
-0.224,-0.666,0.713,250.13,-78.824,-46.229,Roll
-0.201,-0.422,0.673,250.13,-56.031,-58.466,Roll
0.025,-0.283,0.586,250.13,-1.817,-60.931,Roll
0.156,0.039,0.579,250.13,62.733,-47.237,Roll
0.074,0.275,0.682,250.13,72.321,-34.565,Roll
0.076,0.467,0.753,250.13,98.405,-48.374,Roll
0.188,0.652,0.788,214.718,126.611,-65.779,Roll
0.054,0.759,0.932,104.969,98.443,-55.42,Roll
-0.162,0.896,1.112,7.206,90.802,-31.977,Roll
-0.227,0.879,1.132,-81.977,64.687,-8.534,Roll
-0.329,0.813,1.052,-201.893,24.336,-4.458,Roll
-0.396,0.642,1.042,-250.137,-22.168,-6.534,Roll
-0.42,0.491,1.022,-250.137,-50.489,-1.687,Roll
-0.313,0.248,0.805,-250.137,-56.565,13.45,Roll
-0.271,-0.019,0.61,-250.137,-24.641,19.206,Roll
-0.189,-0.262,0.558,-250.137,-14.046,6.878,Roll
-0.127,-0.437,0.745,-250.137,3.702,-17.466,Roll
-0.125,-0.634,0.921,-250.137,14.947,-41.641,Roll
-0.191,-0.722,0.699,-180.031,-16.214,-38.649,Roll
-0.226,-0.894,0.611,-43.328,-39.847,-14.191,Roll
-0.153,-0.936,0.897,77.328,-26.458,-5.298,Roll
-0.169,-0.993,1.017,177.191,-17.771,-10.237,Roll
-0.282,-0.804,0.795,250.13,-56.313,-12.427,Roll
-0.331,-0.463,0.58,250.13,-66.733,-6.809,Roll
-0.045,-0.236,0.765,250.13,-21.427,11.382,Roll
0.024,-0.022,0.73,250.13,15.588,1.733,Roll
-0.017,0.194,0.632,250.13,25.641,-18.168,Roll
-0.118,0.473,0.765,250.13,45.153,-14.412,Roll
-0.022,0.559,0.713,250.13,61.962,-3.58,Roll
0.035,0.636,0.788,210,62.191,3.702,Roll
0.174,0.701,0.899,71.229,39.397,0.282,Roll
0.159,0.805,1.006,-87.954,54.336,-14.176,Roll
-0.202,0.768,1.041,-238.534,32.29,-21.519,Roll
-0.437,0.644,1.248,-250.137,-33.336,-25.763,Roll
-0.439,0.383,0.914,-250.137,-59.893,-6.641,Roll
-0.135,0.103,0.727,-250.137,-22.985,15.618,Roll
-0.075,-0.138,0.538,-250.137,3.397,28.947,Roll
-0.285,-0.316,0.769,-250.137,25.824,30.412,Roll
-0.404,-0.543,0.923,-250.137,-16.855,19.733,Roll
-0.298,-0.746,0.919,-230.359,-51.382,1.359,Roll
0.025,-0.979,0.815,-106.771,-51.519,5.031,Roll
0.071,-1.018,0.859,47.13,-41.527,14.237,Roll
-0.031,-0.94,0.829,164.794,-13.267,9.122,Roll
-0.194,-0.852,0.797,243.908,-25.702,-17.534,Roll
-0.296,-0.69,0.694,250.13,-65.26,-52.328,Roll
-0.262,-0.499,0.646,250.13,-61.16,-65.511,Roll
-0.163,-0.248,0.731,250.13,-26.053,-60.267,Roll
-0.06,-0.03,0.554,250.13,7.137,-60.29,Roll
0.017,0.175,0.451,250.13,44.061,-75.107,Roll
0.122,0.397,0.575,250.13,99.076,-69.947,Roll
-0.113,0.523,0.824,250.13,134.489,-20.779,Roll
-0.19,0.631,0.999,164.901,115.321,-5.023,Roll
-0.192,0.736,1.238,-53.13,44.42,-9.832,Roll
-0.233,0.745,1.169,-228.824,-23.802,-18.366,Roll
-0.28,0.652,0.918,-250.137,-67.412,0.519,Roll
-0.215,0.499,0.782,-250.137,-20.412,31.305,Roll
-0.178,0.124,0.677,-250.137,31.198,46.29,Roll
-0.344,-0.174,0.908,-250.137,12.42,47.702,Roll
-0.208,-0.362,1.073,-250.137,-35.29,32.924,Roll
-0.109,-0.4,0.935,-238.687,-50.748,25.282,Roll
-0.145,-0.56,1.075,-191.863,-38.557,13.489,Roll
-0.119,-0.682,1.118,-88.931,-21.802,5.84,Roll
-0.051,-0.716,0.959,-0.924,12.863,-11.824,Roll
-0.147,-0.718,0.865,47.076,-18.695,-39.107,Roll
-0.202,-0.713,0.765,135.947,-36.84,-58.42,Roll
-0.234,-0.672,0.837,249.588,-24.641,-52.603,Roll
-0.269,-0.55,0.766,250.13,-24.893,-39.221,Roll
-0.251,-0.348,0.5,250.13,-24.878,-30.481,Roll
-0.12,0.048,0.415,250.13,-4.824,-25.649,Roll
-0.128,0.427,0.568,250.13,3.061,-15.206,Roll
0.011,0.534,0.91,250.13,9.008,-7.496,Roll
0.198,0.645,0.979,250.13,36.649,3.779,Roll
0.103,0.675,0.866,172.16,48.832,13.794,Roll
0.004,0.801,1.111,37.901,18.55,8.87,Roll
0.058,0.9,1.205,-95.832,13.092,-14.504,Roll
0.052,0.854,0.959,-230.595,0.076,-25.74,Roll
-0.147,0.674,0.848,-250.137,-15.748,-37.305,Roll
-0.191,0.493,0.756,-250.137,-39.672,-35.634,Roll
-0.197,0.295,0.836,-250.137,-47.595,-22.183,Roll
-0.119,0.149,0.767,-250.137,-39.458,-13.466,Roll
-0.03,-0.213,0.557,-250.137,-14.145,-26.847,Roll
-0.195,-0.552,0.624,-250.137,-2.817,-19.824,Roll
-0.231,-0.771,0.834,-250.137,-35.679,-22.771,Roll
-0.019,-0.879,0.98,-166.962,-66.252,-29.046,Roll
0.222,-0.946,0.836,-85.824,-35.687,-20.748,Roll
0.238,-0.945,0.655,72.87,7.237,-7.985,Roll
0.034,-0.844,0.604,250.13,28.237,2.71,Roll
-0.208,-0.647,0.721,250.13,0.061,-0.13,Roll
-0.231,-0.51,0.777,250.13,-31.595,0.328,Roll
-0.078,-0.174,0.624,250.13,-0.832,4.061,Roll
0.1,-0.004,0.55,250.13,47.74,5.405,Roll
-0.037,0.319,0.648,250.13,68.382,23.824,Roll
-0.153,0.497,0.896,250.13,71.893,44.855,Roll
0.064,0.636,0.856,250.13,80.29,39.122,Roll
0.286,0.7,0.857,209.901,72.519,25.031,Roll
0.24,0.816,0.923,44.656,28.641,0.573,Roll
0.031,1.065,1.26,-105.313,-1.191,-28.573,Roll
-0.057,0.845,1.08,-230.008,-12.832,-56.023,Roll
-0.093,0.683,0.847,-250.137,-45.359,-64.053,Roll
-0.132,0.484,0.733,-250.137,-73.008,-48.916,Roll
-0.073,0.208,0.833,-250.137,-48.679,-17.763,Roll
-0.079,0.039,0.832,-250.137,-2.229,-3.847,Roll
-0.061,-0.166,0.856,-250.137,16.023,-12.87,Roll
-0.2,-0.297,0.928,-250.137,6.16,-8.107,Roll
-0.257,-0.563,0.92,-250.137,-29.435,-2.672,Roll
0.004,-0.719,0.702,-155.985,-43.458,-6.229,Roll
0.212,-0.885,0.671,-70.038,-2.55,3.29,Roll
0.038,-0.914,0.841,64.214,18.634,4.58,Roll
-0.164,-0.888,0.904,228.252,19.725,3.435,Roll
-0.29,-0.711,0.911,250.13,18.557,3.977,Roll
-0.264,-0.554,0.772,250.13,7.137,12.847,Roll
-0.222,-0.341,0.547,250.13,19.595,16.359,Roll
-0.04,-0.016,0.42,250.13,30.634,25.229,Roll
0.051,0.214,0.579,250.13,54.847,22.084,Roll
-0.047,0.472,0.783,250.13,51.336,-5.031,Roll
-0.018,0.653,0.788,188.443,63.336,-14.115,Roll
-0.106,0.75,1.17,121.557,52.076,-3.511,Roll
-0.042,0.79,1.271,13.489,24.275,-10.977,Roll
-0.061,0.81,1.121,-135.076,-2.046,-27.351,Roll
-0.203,0.799,1.046,-241.481,-23.802,-31.893,Roll
-0.319,0.725,1.003,-250.137,-31.275,-26.695,Roll
-0.233,0.482,0.89,-250.137,-20.687,-23.588,Roll
-0.101,0.191,0.72,-250.137,-22.298,-22.168,Roll
-0.113,-0.003,0.615,-250.137,-38.344,-27.244,Roll
-0.189,-0.208,0.743,-250.137,-64.397,-19.656,Roll
-0.161,-0.458,0.801,-250.137,-55.435,-3.13,Roll
-0.145,-0.663,0.825,-250.137,-40.435,10.29,Roll
0,-0.816,0.801,-177.168,-31.924,2.847,Roll
0.124,-0.977,0.931,-37.214,-30.389,-9.176,Roll
0.045,-1.066,0.812,120.725,-34.756,-16.542,Roll
-0.102,-0.967,0.658,250.13,-20.992,-15.473,Roll
-0.243,-0.843,0.603,250.13,-24.145,-19.26,Roll
-0.222,-0.641,0.535,250.13,-28.511,-20.481,Roll
-0.096,-0.362,0.573,250.13,17.916,-17.901,Roll
-0.014,-0.007,0.51,250.13,35.29,-19.679,Roll
-0.016,0.103,0.578,250.13,51.221,-36.87,Roll
0.146,0.415,0.701,250.13,76.145,-30.947,Roll
0.158,0.637,0.69,247.229,101.695,-14.939,Roll
-0.056,0.765,0.954,175.962,122.893,-12.885,Roll
-0.248,0.931,1.145,75.641,107.206,-26.656,Roll
-0.173,0.917,1.202,-69.008,35,-22.641,Roll
-0.158,0.856,1.06,-191.962,-26.099,-21.534,Roll
-0.19,0.784,0.914,-250.137,-47.725,-26.786,Roll
-0.304,0.555,0.845,-250.137,-57.321,-22.015,Roll
-0.188,0.211,0.87,-250.137,-65.748,-1.015,Roll
-0.183,0.028,0.825,-250.137,-38.267,17.084,Roll
-0.211,-0.138,0.683,-250.137,-25.985,10.779,Roll
-0.197,-0.321,0.639,-250.137,-14.969,9.626,Roll
-0.246,-0.606,0.749,-250.137,-15.397,18.092,Roll
-0.063,-0.822,1.016,-174.16,-21.542,11.542,Roll
0.005,-0.92,1.059,-48.771,-22.565,-1.885,Roll
0.008,-0.887,0.887,91.015,-1.42,-8.221,Roll
-0.119,-0.884,0.788,250.13,3.176,-2.031,Roll
-0.289,-0.684,0.799,250.13,-10.908,0.053,Roll
-0.303,-0.481,0.742,250.13,-25.542,2.718,Roll
-0.054,-0.294,0.6,250.13,-11.664,-6.511,Roll
0,0.029,0.461,250.13,36.252,-27.733,Roll
-0.121,0.272,0.675,250.13,44.275,-33.771,Roll
-0.059,0.488,0.854,250.13,51.473,-24.786,Roll
0.056,0.604,0.938,250.099,56.511,-11.817,Roll
-0.071,0.735,0.948,154.473,61.466,-21.809,Roll
-0.036,0.819,1.073,-21.458,52.687,-35.168,Roll
-0.302,0.753,1.211,-158.641,11.641,-21.748,Roll
-0.343,0.624,1.104,-213.328,-60.458,-7.893,Roll
-0.273,0.5,0.848,-240.664,-74.573,7.939,Roll
-0.161,0.323,0.768,-250.137,-73.374,28.122,Roll
-0.053,0.121,0.841,-250.137,-64.687,37.634,Roll
-0.096,0.03,0.969,-250.137,-64.595,35.863,Roll
-0.128,-0.099,0.791,-250.137,-56.611,61.107,Roll
-0.175,-0.358,0.563,-250.137,-13.55,64.489,Roll
-0.207,-0.524,0.467,-250.137,-15.985,37.527,Roll
-0.036,-0.727,0.723,-164.634,-29.412,4.954,Roll
0.065,-0.982,1.075,-56.931,-16.466,-10.038,Roll
-0.124,-1.03,0.975,60.237,11.511,-25.443,Roll
-0.138,-1.054,0.714,230.969,19.305,-31.626,Roll
-0.177,-0.864,0.751,250.13,19.26,-25.13,Roll
-0.329,-0.464,0.808,250.13,22.023,-16.756,Roll
-0.196,-0.126,0.649,250.13,21.595,-11.718,Roll
0.077,0.133,0.574,250.13,50.924,-15.305,Roll
0.036,0.314,0.622,250.13,52.908,-24.489,Roll
-0.005,0.554,0.748,250.13,68.321,-24.038,Roll
-0.157,0.745,1.033,245.305,50.679,-0.55,Roll
-0.022,0.793,1.15,150.366,12.282,9.267,Roll
0.034,0.848,1.152,-42.328,3.275,5.099,Roll
-0.073,0.792,1.056,-214.466,-45.885,-10.603,Roll
-0.154,0.682,0.9,-250.137,-88.229,-10.74,Roll
-0.121,0.556,0.721,-250.137,-68.252,-3.763,Roll
-0.065,0.249,0.62,-250.137,-31.29,1.71,Roll
-0.121,-0.097,0.644,-250.137,6.496,7.076,Roll
-0.267,-0.326,0.871,-250.137,-2.321,2.718,Roll
-0.195,-0.478,1.012,-250.137,-49.679,-8.679,Roll
-0.038,-0.62,0.84,-250.137,-22.885,-9.962,Roll
-0.01,-0.761,0.756,-136.687,-14.252,-7.206,Roll
0.072,-0.83,0.879,11.115,-25.382,-4.282,Roll
-0.025,-0.863,1.01,124.374,-24.939,-6.855,Roll
-0.1,-0.803,0.907,228.679,-14.832,-10.305,Roll
-0.173,-0.683,0.71,250.13,-10.786,-13.122,Roll
-0.134,-0.509,0.709,250.13,6.74,-9.092,Roll
-0.139,-0.269,0.611,250.13,21.298,-3.748,Roll
0.092,0.077,0.447,250.13,48.87,1.687,Roll
0.177,0.322,0.501,250.13,88.374,-7.229,Roll
0.062,0.627,0.701,250.13,100.71,4.779,Roll
0.049,0.846,0.9,248.519,101.443,7.366,Roll
0.021,0.931,1.098,141.26,95.695,-0.786,Roll
0.033,0.855,1.029,-68.084,35.527,-29.595,Roll
-0.182,0.819,0.928,-241.748,3.824,-59.618,Roll
-0.396,0.676,0.871,-250.137,-21.527,-64.153,Roll
-0.355,0.431,0.826,-250.137,-52.313,-39.359,Roll
-0.289,0.15,0.668,-250.137,-51.832,-2.58,Roll
-0.319,-0.107,0.766,-250.137,-50.832,8.229,Roll
-0.272,-0.232,0.992,-250.137,-42.366,7.435,Roll
-0.188,-0.444,1.262,-250.137,-49.328,2.153,Roll
-0.083,-0.611,1.012,-250.137,-66.466,-6.366,Roll
0.075,-0.786,0.753,-89.885,-48.771,-0.969,Roll
0.1,-0.901,0.884,61.718,-16.374,-7.504,Roll
-0.062,-0.856,0.973,198.817,-2.908,-16.359,Roll
-0.259,-0.66,0.821,250.13,-3.313,-34.244,Roll
-0.256,-0.409,0.634,250.13,-14.519,-34.908,Roll
-0.173,-0.183,0.621,250.13,-8.168,-19.672,Roll
0.002,-0.049,0.663,250.13,9.748,-18.634,Roll
0.048,-0.005,0.778,246.305,10.473,-35.573,Roll
0.017,0.198,0.659,214.809,15.206,-38.229,Roll
0.085,0.401,0.758,217.527,37.008,-16.595,Roll
0.106,0.55,0.802,218.634,96.695,14.183,Roll
-0.076,0.588,0.882,166.802,103.786,19.321,Roll
-0.08,0.685,1.013,68.893,65.107,6.519,Roll
-0.168,0.799,1.13,-49.931,22.87,5.634,Roll
-0.228,0.797,1.225,-156.771,-2.977,-1.71,Roll
-0.231,0.64,1.095,-250.137,-22.466,-19.137,Roll
-0.189,0.442,0.92,-250.137,-42.122,-22.794,Roll
-0.164,0.184,0.728,-250.137,-44.084,-5.71,Roll
-0.15,-0.066,0.702,-250.137,-53.725,15.214,Roll
-0.139,-0.249,0.696,-250.137,-44.939,22.702,Roll
-0.149,-0.422,0.868,-250.137,-35.603,16.16,Roll
-0.111,-0.693,0.961,-239.115,-29.313,9.664,Roll
0.042,-0.779,0.886,-106.618,-7.901,3.893,Roll
0.083,-0.839,0.955,18.832,-3.496,-0.885,Roll
0.012,-0.762,0.964,157.084,-19.275,-12.748,Roll
-0.015,-0.618,0.797,250.13,-20.573,-26.244,Roll
-0.251,-0.411,0.686,250.13,-0.885,-25.58,Roll
-0.193,-0.205,0.783,250.13,19.573,-37.969,Roll
-0.177,0.018,0.73,250.13,7.412,-41.641,Roll
-0.151,0.25,0.757,250.13,8.214,-32.076,Roll
-0.062,0.382,0.871,250.13,8.817,-20.023,Roll
0.115,0.52,0.774,250.13,30.015,-23.87,Roll
0.207,0.609,0.778,192.573,64.794,-28.397,Roll
0.064,0.785,1.013,49.031,52.16,-5.366,Roll
-0.093,0.883,1.214,-46.527,20.58,11.985,Roll
-0.17,0.851,1.204,-156.053,10.092,10.282,Roll
-0.142,0.726,0.919,-250.137,13.244,-0.519,Roll
-0.128,0.483,0.752,-250.137,17.534,0.656,Roll
-0.198,0.309,0.784,-250.137,-7.519,17.443,Roll
-0.213,0.093,0.73,-250.137,-32.725,23.489,Roll
-0.21,-0.163,0.546,-250.137,-13.473,21.763,Roll
-0.177,-0.438,0.557,-250.137,-14.015,16.687,Roll
-0.035,-0.652,0.819,-250.137,-3.511,8.031,Roll
-0.107,-0.782,1.088,-240.458,-20.817,-0.389,Roll
-0.019,-0.837,1.012,-61.962,-26.824,-12.573,Roll
0.045,-0.896,0.877,87.733,6.466,-9.29,Roll
-0.117,-0.875,0.839,223.214,8.427,-20.382,Roll
-0.269,-0.762,0.871,250.13,1.489,-27.748,Roll
-0.359,-0.548,0.818,250.13,-36.71,-38.908,Roll
-0.238,-0.275,0.529,250.13,-37.359,-45.71,Roll
-0.022,-0.08,0.464,250.13,-38.817,-39.244,Roll
0.115,0.122,0.532,250.13,4.168,-56.847,Roll
0.14,0.369,0.806,250.13,79.847,-56.855,Roll
-0.084,0.555,0.893,241.817,103.206,-15.664,Roll
-0.114,0.706,1.029,184.153,88.183,10.74,Roll
0.042,0.782,1.164,36.511,61.42,16.298,Roll
0.023,0.76,1.161,-129.573,41.374,9.397,Roll
-0.201,0.702,1.086,-250.137,14.626,-18.275,Roll
-0.286,0.541,0.883,-250.137,-36.771,-25.733,Roll
-0.327,0.265,0.728,-250.137,-38.84,-4.954,Roll
-0.21,-0.041,0.595,-250.137,-30.595,23.328,Roll
-0.168,-0.288,0.75,-250.137,-44.328,29.298,Roll
-0.053,-0.442,0.972,-250.137,-53.916,21.359,Roll
-0.034,-0.587,0.838,-250.137,-41.733,4.824,Roll
-0.012,-0.701,0.768,-125.115,-11.008,1.992,Roll
0.001,-0.836,0.845,-0.84,4.031,-6.511,Roll
-0.074,-0.918,1.115,85.336,5.084,-27.809,Roll
-0.207,-0.854,0.954,177.855,4.344,-39.122,Roll
-0.352,-0.654,0.642,250.13,-14.038,-36.55,Roll
-0.196,-0.478,0.648,250.13,-15.221,-18.305,Roll
-0.097,-0.297,0.689,250.13,12.916,-7.985,Roll
-0.102,0.022,0.538,250.13,38.794,-9.061,Roll
-0.186,0.253,0.693,250.13,27.153,-5.198,Roll
-0.112,0.632,0.844,250.13,20.298,-1.366,Roll
0.132,0.622,1.028,240.267,64.725,-11.595,Roll
0.184,0.726,0.97,88.084,25.16,-16.55,Roll
0.1,0.857,1.09,-89.71,-1.008,-24.496,Roll
-0.03,0.801,0.999,-235.092,-12.924,-23.038,Roll
-0.129,0.697,0.957,-250.137,-17.527,-27.947,Roll
-0.223,0.546,0.846,-250.137,-26.496,-30.053,Roll
-0.21,0.319,0.708,-250.137,-18.344,-8.183,Roll
-0.174,-0.085,0.626,-250.137,18.817,4.466,Roll
-0.214,-0.419,0.599,-250.137,14.336,9.763,Roll
-0.266,-0.663,0.999,-250.137,-38.832,-2.756,Roll
-0.108,-0.787,0.928,-223.71,-78.786,-11.351,Roll
0.114,-0.839,0.723,-119.069,-56.344,-1.489,Roll
0.262,-1.008,0.72,-1.634,0.573,9.397,Roll
0.003,-0.994,0.787,139.924,9.924,4.565,Roll
-0.154,-0.894,0.711,250.13,-7,-4.519,Roll
-0.215,-0.737,0.629,250.13,-20.099,-4,Roll
-0.283,-0.533,0.669,250.13,-19.794,1.244,Roll
-0.204,-0.335,0.673,250.13,-35.939,-10.733,Roll
0.036,-0.2,0.674,250.13,-14.595,-31.947,Roll
-0.038,-0.09,0.398,250.13,22.855,-12.702,Roll
0.119,0.305,0.525,250.13,22.718,-15.16,Roll
-0.051,0.586,0.838,250.13,37,-22.389,Roll
-0.005,0.736,0.991,176.244,63.992,-30.924,Roll
0.08,0.779,1.036,49.405,65.695,-28.939,Roll
0.005,0.792,1.045,-86.641,44.45,-23.412,Roll
-0.152,0.75,1.179,-229.397,13.679,-26.947,Roll
-0.217,0.588,1.214,-250.137,-7.58,-39.321,Roll
-0.256,0.35,1.046,-250.137,-6.038,-28.557,Roll
-0.159,0.109,0.823,-250.137,7.55,-7.977,Roll
-0.201,-0.148,0.713,-250.137,21.031,3.878,Roll
-0.241,-0.308,1.063,-250.137,-1.832,11.107,Roll
-0.28,-0.563,1.008,-250.137,-27.847,1.893,Roll
-0.251,-0.644,0.708,-184.634,-14.092,-0.458,Roll
-0.052,-0.887,0.653,-86.664,-25.427,9.794,Roll
0.01,-1.029,0.896,36.878,-24.038,7.298,Roll
-0.193,-0.916,0.888,139.55,-24.321,5.412,Roll
-0.237,-0.765,0.678,234.229,-37.58,-0.557,Roll
-0.251,-0.641,0.572,250.13,-59.29,-8.863,Roll
-0.269,-0.546,0.677,250.13,-85.076,-5.008,Roll
-0.128,-0.339,0.807,250.13,-80.351,-10.626,Roll
-0.023,-0.107,0.719,250.13,-3.473,-13.443,Roll
-0.04,0.066,0.446,250.13,36.008,3.145,Roll
0.128,0.185,0.556,250.13,14.496,-13.427,Roll
-0.003,0.479,0.846,239.916,24.26,-14.008,Roll
0.092,0.586,0.906,153.824,46.489,-18.221,Roll
0.063,0.603,0.847,47.29,62.496,-19.817,Roll
-0.048,0.699,0.904,-84.473,55.107,-24.26,Roll
-0.214,0.785,1.052,-197.748,22.557,-22.977,Roll
-0.194,0.709,1.081,-250.137,-15.771,-12.092,Roll
-0.152,0.486,0.979,-250.137,-21.344,-8.298,Roll
-0.104,0.25,0.969,-250.137,-1.214,-2.198,Roll
-0.159,-0.021,0.873,-250.137,8.863,8.015,Roll
-0.256,-0.299,0.969,-250.137,7.206,15.221,Roll
-0.098,-0.513,0.906,-250.137,4.626,7.336,Roll
-0.136,-0.636,0.839,-212.634,8.962,1.656,Roll
-0.122,-0.769,0.86,-115.42,2.191,-5.557,Roll
-0.129,-0.902,0.943,-14.023,-13.725,-8.595,Roll
-0.135,-0.87,0.885,81.221,-31.397,-11.779,Roll
-0.191,-0.751,0.669,165.099,-31.099,-12.305,Roll
-0.234,-0.693,0.65,212.748,-49.313,-15.053,Roll
-0.226,-0.658,0.713,250.13,-66.641,-22.679,Roll
-0.186,-0.485,0.7,250.13,-52.008,-18.008,Roll
-0.114,-0.225,0.745,250.13,-22.802,-12.015,Roll
-0.064,-0.022,0.577,250.13,30.076,7.878,Roll
0.066,0.177,0.552,250.13,53.969,-4.748,Roll
0.014,0.45,0.767,250.13,52.519,-23.473,Roll
-0.105,0.726,0.908,250.13,59.939,-14.153,Roll
0.038,0.841,0.854,214.603,58.55,-2.71,Roll
0.009,0.93,0.944,102.076,55.053,-8.962,Roll
-0.068,0.98,0.979,-68.237,20.901,-8.977,Roll
-0.183,0.871,0.964,-226.13,-16,-19.137,Roll
-0.157,0.627,0.843,-250.137,-43.122,-25.916,Roll
-0.127,0.431,0.735,-250.137,-50.252,-19.046,Roll
-0.155,0.158,0.708,-250.137,-34.855,1.42,Roll
-0.144,-0.077,0.889,-250.137,-12.168,12.908,Roll
-0.142,-0.141,0.985,-250.137,0.802,-2,Roll
